Feat 1,Feat 2,Feat 3,Feat 4,Feat 5,Feat 6,Feat 7,Feat 8,Feat 9,Feat 10,Feat 11,Feat 12,Feat 13,Feat 14,Feat 15,Feat 16,Feat 17,Feat 18,Feat 19,Feat 20,Feat 21,filename,subject,emotion,priming
-0.017912834719868258,0.03911223776000685,0.027270581854431552,0.018219192861192713,0.10641518779672607,0.030464109896129937,0.029954979956668994,-0.07110076433376916,-0.08170869478216558,0.1557404035988579,-0.11862230986064222,0.04890752521284374,-0.030849426185084326,-0.04456956044217443,0.0012855557481542537,-0.011992649990588015,0.015031906508616182,-0.031123892385489352,-0.11135728424989542,-0.008738829340964788,-0.05125252909802423,./emotion-fmri-neu/cp002_beta_anger_incongruent_c0.nii.gz,2,anger,incongruent
0.04704690879665446,0.07813262210027254,0.0550779402167907,-0.037430416593232006,0.1455087809162592,0.056374521063755914,0.029515112149841524,-0.13409136008044684,-0.059376780825357856,0.16301068399806704,-0.15106604844964727,0.08107314403702799,0.0019757433270717398,0.017099132570085607,-0.021057225752336615,-0.06705468152591068,-0.0045629520926869045,-0.0873015810588871,-0.09682696326902705,0.04780999644361287,-0.020243323647275057,./emotion-fmri-neu/cp002_beta_anger_neutral_c0.nii.gz,2,anger,neutral
0.019761606593788304,0.048390395461226296,0.026737331590390902,-0.07999085755141899,0.06797847155504422,0.03083630758355117,0.11082133681640857,-0.05855693591868738,-0.056672977692427906,0.06786668027664039,-0.14018733547961165,0.04779322723934742,-0.012646008009143297,0.00885114363792289,-0.06918563583766651,-0.042329462655525965,0.022341644260404456,-0.05406569781529936,-0.015699652546061562,0.022964610508708714,-0.06548460831438284,./emotion-fmri-neu/cp002_beta_fear_congruent_c0.nii.gz,2,fear,congruent
0.005086477619406561,0.0787924259400751,0.0718312753289701,-0.02157057020249334,0.09379147706677084,0.027501767265667828,0.025866691605515777,-0.07622530900072264,-0.07685451446684616,0.08868422263042186,-0.16018481373223195,0.06339536592705558,0.030023827763179557,0.05834133109622227,-0.03899467055188358,-0.05019780804223857,0.015289593673293038,-0.08244795531945535,-0.07535899125353795,-0.006195257757731668,-0.035820198331935865,./emotion-fmri-neu/cp002_beta_fear_incongruent_c0.nii.gz,2,fear,incongruent
0.008504733961819756,0.07017208067119422,0.02008964418860848,-0.0377285608168052,0.13007410141061382,0.05459021230384771,-0.0036831075806052133,-0.09969425582213105,-0.06040506391936112,0.1573560638956026,-0.18561269204157355,0.06551692115195769,0.007870642760895535,0.03838910248060562,-0.03868727154910734,-0.0635112243251305,0.01677200143462556,-0.09130766044507835,-0.09557524474730361,0.015342284063632953,-0.03268972865617395,./emotion-fmri-neu/cp002_beta_fear_neutral_c0.nii.gz,2,fear,neutral
-0.01756570130531069,0.026587191778694504,0.02885050151977841,-0.034937068101706506,0.06326672482527018,0.08781677079101703,0.052939084784115395,-0.04858506461889485,-0.0430550189382251,0.0860097897773563,-0.13200874274612057,0.05618032508133394,-0.007711430683435522,0.0038620194679163007,-0.05160931108914153,-0.015615048662443332,0.05989084942214749,-0.06439692847014226,-0.08779290682228881,-0.03832647529730025,-0.030215227860693455,./emotion-fmri-neu/cp002_beta_disgust_congruent_c0.nii.gz,2,disgust,congruent
0.003701615110678738,0.06973273708124195,0.032521262531251094,-0.05138968513946039,0.07518370493890394,0.032476566539894336,0.03436840738902055,-0.05507420046013566,-0.04736311137900719,0.11181882281507348,-0.097524568001428,0.05957235030315189,-0.01775494902210499,0.017456783267386117,-0.01557713597885352,-0.031677521628072955,0.008800676875732896,-0.042719130469848904,-0.08886284828287093,0.009478620726061652,-0.048676998197971104,./emotion-fmri-neu/cp002_beta_disgust_incongruent_c0.nii.gz,2,disgust,incongruent
0.009915521210417649,0.043611336255387476,0.026492624115105407,0.032867527485227324,0.12312049469256961,0.050672460965089,-0.0186239352904684,-0.09071832209989691,-0.07544359394200358,0.26450932030610835,-0.13517097521044158,0.04894489817523963,-0.03971057060864548,-0.11277292662032395,-0.001792498371307896,-0.05561784438119921,-0.0022840023638418705,-0.039234039147662624,-0.12037315799715018,0.023464375892545245,-0.06607159385976334,./emotion-fmri-neu/cp002_beta_disgust_neutral_c0.nii.gz,2,disgust,neutral
-0.052304782752003356,-0.040094493785970506,-0.02629877726958951,-0.022715883483972524,-0.01117314258860185,0.031201011128844186,0.07850101060325326,-0.0023490747540906055,-0.03127882302812132,0.012178094870370498,0.018941927392208523,-0.06160908720518335,-0.05851294391545157,-0.05396401805707628,-0.03257211574009106,0.06555252363173916,0.014988789378948257,-0.11443726820987,-0.05688957812249406,0.011554973587564195,-0.06753693556903764,./emotion-fmri-neu/cp003_beta_anger_congruent_c0.nii.gz,3,anger,congruent
-0.0391637006300217,-0.02628570185832315,-0.0048498979824017135,0.02577629536290851,-0.010107158216374028,-0.0016813115185707371,-0.00891969219157937,-0.0030761235920887713,0.014114019737414883,-0.03253250219403112,0.012738932111279286,-0.03897803138951985,-0.02223479512840498,-0.043391408654728084,-0.021735883289300664,0.05818715148693578,0.020827149501212113,-0.05435991865420624,-0.03453550115059591,-0.005491959458825205,-0.02390702960551527,./emotion-fmri-neu/cp003_beta_anger_incongruent_c0.nii.gz,3,anger,incongruent
-0.04361794293975384,-0.053377707254919395,0.0029512612966412534,0.06646507518936547,-0.04374493127187401,0.057351434414051966,-0.015517066020044407,3.684082026420184e-05,-0.0005858638619463006,0.0006802128828671903,-0.005957745105962827,-0.0037554692507264596,-0.016490711055561172,-0.07582710010005218,0.01629126488514134,0.04307126728875027,-0.0001776229020191908,-0.05717137587020418,-0.026826143863300518,-0.00023070011751813945,-0.02278642368177193,./emotion-fmri-neu/cp003_beta_anger_neutral_c0.nii.gz,3,anger,neutral
0.003393905916823637,-0.061688337897944326,0.0010963442523189838,-0.06483108633062519,0.012045988349985333,0.0261294085534653,0.02940595980813215,-0.020805505179112463,0.09563842693839013,-0.005476453915025622,0.028343447936479575,-0.0663930881313338,-0.03843480536608444,-0.018739449215343422,-0.08686434288034527,0.037542290491715,0.0548330689869591,-0.0980905771284001,-0.004125072859135385,-0.017421093169476046,-0.06818751054814057,./emotion-fmri-neu/cp003_beta_fear_congruent_c0.nii.gz,3,fear,congruent
-0.05440346448731612,-0.029990081455354513,0.021856675169668063,0.05174154552281837,-0.0063467215492863,0.03520305855870148,-0.024802098214869873,0.008716157888168506,0.030331016417809036,-0.02189183640026226,0.008953480419081707,-0.012842062300719763,-0.018004559049431143,-0.012788987419462623,-0.00019153231219976228,0.06264997263884733,0.04914887645374051,-0.09255886252522542,-0.004164602024096924,0.007987514596031102,-0.05775537978809539,./emotion-fmri-neu/cp003_beta_fear_incongruent_c0.nii.gz,3,fear,incongruent
0.012357694449744586,-0.04813744939934773,-0.006395819671190185,0.05086700097326302,-0.003217330952818881,0.07171602090082034,-0.060243119729630895,0.026276291478390057,0.04204936011806577,-0.054991038070104956,-0.016023803319654563,-0.03349683773088336,-0.028762598138119187,0.023406362780441253,-0.01715695337083243,0.06020329918492671,0.06224828162129946,-0.10480339127208779,0.004397460637791985,-0.011429847072043146,-0.08682457838965722,./emotion-fmri-neu/cp003_beta_fear_neutral_c0.nii.gz,3,fear,neutral
-0.012924734502595781,-0.04362271512725813,0.0197918173965022,-0.040464800062531656,0.0014251533499429446,0.022970217729143955,0.004216929223479528,-0.005146965646295684,0.059227551481288096,-0.037994704810107284,0.03456947667231648,-0.026368997273277576,0.008756360772381554,-0.02311023819628043,-0.05342323653435024,0.026045943289681534,0.03263660013269265,-0.07424682263093155,-0.005282951666253493,0.009554851553596685,-0.06946973636035043,./emotion-fmri-neu/cp003_beta_disgust_congruent_c0.nii.gz,3,disgust,congruent
-0.05583253246009337,-0.036969140577303015,-0.002991956771913566,0.0409229312095428,0.007514621347414707,0.022167441862917654,-0.01916334364797544,-0.0216551508882833,0.0303084479796155,-0.008232408318261313,0.02565947444583376,-0.024345493069897247,-0.005993052785764766,-0.038522173224800865,-0.018847492499776148,0.0627431277197202,0.05256113732845272,-0.05579293594558941,-0.05582353422879461,0.004132433876711876,-0.04091835931858675,./emotion-fmri-neu/cp003_beta_disgust_incongruent_c0.nii.gz,3,disgust,incongruent
-0.06775385914796551,-0.05594967108644199,-0.03668622039045965,0.024933239473054043,-0.01871930255644951,0.053424721082930754,0.006750876425658867,-0.005115053103396983,0.02827167374003672,0.02117791486736201,0.02106015621058888,-0.023829458036608245,-0.02241859223940381,-0.0014817991264601,-0.017849553861052355,0.02582164908445479,0.01591434576949076,-0.030267059353709234,-0.045332046193979056,0.012309548700883088,-0.07290134779513789,./emotion-fmri-neu/cp003_beta_disgust_neutral_c0.nii.gz,3,disgust,neutral
0.05380491600965405,-0.0969217059778206,-0.08692532117343175,0.026132553372454768,0.11670797154493055,-0.07880318546714259,0.0034352657578522374,0.06039287532093758,-0.0906347761859848,0.012411103002811215,-0.005721818307657125,-0.10589064637399931,0.11126657554827306,0.04352881526849476,0.06590497021782733,-0.0066221658523399375,-0.09504540252247977,0.08570959597023756,0.016969768182053376,-0.04092492560522661,-0.01511267402394474,./emotion-fmri-neu/cp004_beta_anger_congruent_c0.nii.gz,4,anger,congruent
0.048513960638695716,-0.05457403641312091,-0.04920002277920929,-0.019339859015309466,0.17086968971174674,-0.008646516255043781,0.0033982318694634143,0.0555007162607363,-0.07198499974967854,0.08187822536500954,0.04062066138929262,-0.10479108665784691,0.10597201946437451,0.0677085478166226,0.12600645750582154,0.01837742600889864,0.02132912395663632,0.01898292482223929,0.06466337476502873,0.01570604493353503,-0.04683328116561057,./emotion-fmri-neu/cp004_beta_anger_incongruent_c0.nii.gz,4,anger,incongruent
0.1312683811657783,-0.11878896976648093,-0.06673396523965278,0.08729168040576217,0.08952552848059625,-0.039952112086612444,-0.03122592739925085,0.013396142958978733,0.06141167708270125,0.07663117255488446,-0.05027242831059435,-0.07935824596953507,0.08773151325650193,0.09866867628636042,0.19341478718161914,-0.057447121611065494,0.16845836793550423,0.0635963734955273,0.015276175558293905,-0.034424558482398025,-0.118795906358405,./emotion-fmri-neu/cp004_beta_anger_neutral_c0.nii.gz,4,anger,neutral
-0.09406577026532939,-0.02166390730164052,-0.03144086904336048,0.019342239449696617,-0.0018306220604973646,0.0882040097950191,0.010247766976062188,0.03174025311297996,-0.18771213068150425,0.023309860531775792,0.030153441766436365,-0.20445158287766513,0.18389490276220807,0.1185973620608561,0.0382519763524025,0.12511053799772945,-0.06368207179300078,0.037281317535012445,-0.14859813118532256,-0.026018797823847212,0.17412530911199753,./emotion-fmri-neu/cp004_beta_fear_congruent_c0.nii.gz,4,fear,congruent
0.03902548441968556,-0.035699812068000165,-0.06435291991772364,-0.06581656484625421,0.15048362135999105,0.04981439819954556,0.057193279990272544,0.04741068545217259,-0.10937693378967062,0.04826343390744314,0.03775940393976554,-0.15686131677576443,0.1345628815853097,0.07816096031538942,0.09981764580754914,0.020810987068470323,0.0877331238876457,-0.02995301735589742,0.05943791499240208,0.000633468099368038,0.012582535855857765,./emotion-fmri-neu/cp004_beta_fear_incongruent_c0.nii.gz,4,fear,incongruent
-0.061520532307463446,-0.044743178851049864,-0.007263530319510059,0.03171965578154241,0.03382242618367051,0.11065573301293817,-0.09501462284453395,0.0567919036957852,0.011089676192331612,0.11666472174583614,-0.01452780376132632,-0.12097792124463652,0.27813353581027633,0.21602243621461445,0.12684498640438618,-0.012829042891431598,0.12602834786900083,-0.09054484407848513,0.036117471722854795,0.06880706195304936,0.016152118210902514,./emotion-fmri-neu/cp004_beta_fear_neutral_c0.nii.gz,4,fear,neutral
-0.11363068392536878,-0.01500079420753317,-0.048019064655500335,-0.09261705173611633,0.12342247274482684,0.06617224055382338,0.07352798679143485,0.07129248777583397,-0.23102921157352685,0.06844123380833797,0.09622114018764592,-0.17685594269644042,0.1596749184866522,0.08334429745866116,0.017916541318352828,0.13523554400322652,-0.148664711322806,0.008655153069410063,0.014575808281732543,0.007731782927786778,0.13947494193817941,./emotion-fmri-neu/cp004_beta_disgust_congruent_c0.nii.gz,4,disgust,congruent
0.022515890154189862,-0.012485209757151934,-0.05002961594857981,-0.029738070821737888,0.12395734182097516,-0.0202018762853995,0.006331554002849996,0.05397521465292082,-0.0534357182469188,0.04924761689790506,0.030385903587855343,-0.1136327869614568,0.12200946042100685,0.10892821272543193,0.16438941853136552,0.0017518964982852986,0.06936444201954346,-0.0024211724926167626,0.021803435033780755,0.014186631421666637,-0.014645471941053435,./emotion-fmri-neu/cp004_beta_disgust_incongruent_c0.nii.gz,4,disgust,incongruent
0.1517389240989134,-0.07914755312504458,-0.10901878532100852,0.028902572699899674,0.08987284140691092,-0.07587337157222562,0.0062030643424892,0.030645023170861055,0.021026586140935555,0.1409407790377849,-0.0047613870876320324,-0.16217408609501352,0.174457836048329,0.08365242793657048,0.18063346383564496,-0.03147009428787359,0.21071342144341348,0.032263115616986436,0.020836516256116443,-0.006120455469985616,-0.053402212793775744,./emotion-fmri-neu/cp004_beta_disgust_neutral_c0.nii.gz,4,disgust,neutral
-0.006502573561496575,-0.006495170097237146,0.010472327432527535,0.00039985330555180124,0.006741356629473609,-0.07068914809853998,-0.018739670994481733,-0.003304196976406478,-0.009755640494028835,-0.002393088561339126,-0.007598500572159665,-0.062131255924926236,-0.019078815150326913,0.006740720479833345,0.06654432193539908,-0.055973380655122904,-0.00042520034614988884,0.12256842003720475,-0.07134280651226141,-0.06808716659859884,0.06108946546891448,./emotion-fmri-neu/cp005_beta_anger_congruent_c0.nii.gz,5,anger,congruent
0.027284457389054516,-0.012062079127535524,0.035660158981756056,-0.018452831586266163,0.008185998044258517,-0.04867251015067837,0.01933071267270061,-0.007389137155267042,0.025954170202177038,-0.039457655921716905,-0.05274610377062358,-0.010146037040926443,0.030142699960378588,0.01677534614128232,0.06993902766714993,-0.031682915717997126,-0.03469505114815212,0.12428637445974251,-0.019009134734443763,-0.026251279307039098,0.07560319446412232,./emotion-fmri-neu/cp005_beta_anger_incongruent_c0.nii.gz,5,anger,incongruent
0.03144744832508416,0.05006420610841793,0.009201807059798525,-0.01181874010857733,-0.022012408026204536,-0.055311691451255994,-0.029342549559299186,-0.03942413347830724,0.10520496413470239,0.0022222333771623618,-0.07652276308792326,-0.04179058668265139,0.017568482476251077,0.0641955925378798,0.06671230164419217,-0.053476455092709436,0.006199584613934964,0.12793012124848854,-0.042527253041568173,-0.00017349292492710444,0.06912767657934529,./emotion-fmri-neu/cp005_beta_anger_neutral_c0.nii.gz,5,anger,neutral
0.00836108617807181,-0.022511299350685587,0.027204451727414546,0.0427887524919922,0.021884005119250663,-0.00034857617114096573,-0.01804633294824404,-0.004400645074158002,-0.037004012074563636,-0.016020415060549117,-0.015062963169206777,-0.009966706668283282,-0.010490578907023613,-0.01394085005714902,0.06846376191760402,-0.026019621274363244,-0.011412771581511055,0.11622507556969468,-0.05993660152856076,-0.06558088072744316,0.0490540167167476,./emotion-fmri-neu/cp005_beta_fear_congruent_c0.nii.gz,5,fear,congruent
0.035575807475150684,0.015753057712217012,0.015839791560187836,0.008755379901782514,-0.00014388364951963342,-0.0877391235248244,-0.0057808354761029294,-0.0439402128705706,0.018409511706545322,-0.016396256548402856,-0.014022324173088649,-0.05403519035658982,-0.019899442687955588,0.03337502421750974,0.06385560499312713,-0.03297105467033524,-0.03440614134291945,0.1072838294168788,-0.047291723885712664,-0.032119181617821714,0.027217206553836124,./emotion-fmri-neu/cp005_beta_fear_incongruent_c0.nii.gz,5,fear,incongruent
0.0013692613804401062,-0.0251171524065803,-0.02230716587489788,0.041322172972240875,0.01346200413879522,-0.02035985372434961,-0.027814720956823066,-0.06416030808734449,0.03822866105567725,0.09459502916963929,0.018344918717787494,-0.003373625145891986,-0.05655728813817567,-0.018536161227174396,0.06319808354159832,0.012124172334625073,0.025194206808513118,0.09469000067910348,-0.05163943213728377,-0.042973921550440275,0.02602179030321625,./emotion-fmri-neu/cp005_beta_fear_neutral_c0.nii.gz,5,fear,neutral
0.038616174359936375,-0.013326119995254971,0.041825311535037185,0.004279908304447803,-0.014095510598779833,-0.012261553004335814,-0.0213141500137882,-0.0033852776294941824,-0.016175094754150562,-0.03794681876467701,-0.03990776063554877,-0.0225523531851249,0.004986248218655991,0.008426302599511876,0.0927259764716158,-0.03990011413170638,-0.028273315581043106,0.1285686248444143,-0.033355027640360344,-0.0476185706583097,0.06983655153017868,./emotion-fmri-neu/cp005_beta_disgust_congruent_c0.nii.gz,5,disgust,congruent
-0.023846793446842034,0.04027806564778319,0.05059793752145084,0.019024992977828822,-0.006937772225327148,-0.001202064329494005,-0.02889193600605252,-0.006665828058389744,0.022291610488527108,-0.020967398829901278,-0.047382716570665694,-0.007727622913690723,0.02550683216125627,0.05294471707449988,0.03690679396906525,-0.03528357035260564,-0.00022232401642126635,0.09902658654169773,-0.0442675251215298,-0.037585262662424276,0.09269921375728185,./emotion-fmri-neu/cp005_beta_disgust_incongruent_c0.nii.gz,5,disgust,incongruent
0.052909157373813034,0.006848285685576851,0.006251069499987655,-0.010100075451630245,0.04290157319752958,-0.014312762570507842,-0.06860506842775392,-0.02161170176188268,0.046942859968369194,0.036765233520200176,-0.02391541899067682,-0.028177926074153623,-0.011513665702582042,0.008532409929276778,0.10411800334985813,-0.14320320805256143,-0.0025146684282082205,0.14546488930566293,-0.036330357838973135,-0.03161031423776783,0.07373342917055975,./emotion-fmri-neu/cp005_beta_disgust_neutral_c0.nii.gz,5,disgust,neutral
-0.059720090420182226,-0.03005470680027742,0.010753011963264354,0.012471449133376597,0.005486139429983532,0.026571436346431093,0.008684772987186243,-0.012092147504369016,0.00830878945253015,-0.05243218890972895,0.009191848663806942,-0.03372663247522447,-0.03032616285128679,0.030088640033660193,0.05213228009957309,0.0533810533656014,-0.003307712578309366,-0.04919468135727181,-0.02709726385211568,-0.08497192582579469,-0.03986035257740652,./emotion-fmri-neu/cp006_beta_anger_congruent_c0.nii.gz,6,anger,congruent
-0.04768379748774938,-0.02149762007316503,-0.01120316097537817,0.01809721015116613,-0.015512946302523156,0.0492040683363686,-0.01875619789862979,0.010552639861948356,0.028211441060021103,-0.05679132905881459,-0.0070371829052396405,0.0012173465893870646,-0.02294174333504412,0.04884532186307858,0.058913406147503136,0.0012326684907011656,-0.02107265937122698,-0.008575323148589777,-0.010695841428565833,-0.08226221096882243,-0.028230545356216115,./emotion-fmri-neu/cp006_beta_anger_incongruent_c0.nii.gz,6,anger,incongruent
-0.017775610529660753,-0.030354657528648032,-0.03723209555661242,0.0008064214205126957,-0.03867551224632862,0.05126361108243986,-0.025882062829447095,-0.01636407845707412,0.04643513635364345,-0.05780004326324774,-0.04144752994310883,-0.016967646117215542,0.035396412540969695,0.045905509185814035,0.034200206062539824,0.003619524305017296,-0.038458153955948864,-0.040037756277209714,-0.021690431506870167,-0.044608108569976754,-0.015605497443632545,./emotion-fmri-neu/cp006_beta_anger_neutral_c0.nii.gz,6,anger,neutral
-0.06006490344582999,-0.03722125103241026,-0.0040926071261712,-0.0032395332861686124,0.03776577322119869,0.05564605959299457,-0.009468367221641351,0.011466809835771726,0.03403861000548779,-0.04141849340964356,0.016178228734840327,-0.014502910272486517,-0.03537959059267973,0.008747194412453814,0.0551352170063774,0.03170526314641653,0.029525492969950842,-0.022390222845138894,-0.02258739790022609,-0.11969182914503261,-0.04202916401374408,./emotion-fmri-neu/cp006_beta_fear_congruent_c0.nii.gz,6,fear,congruent
-0.03100793591236579,-0.02419745598526989,-0.0016478772804273385,0.02377586583760874,-0.01960664538201388,0.05951170690378096,-0.029171006036161448,-0.0045970350259333685,0.04633949553343653,-0.0532372726030619,0.004222338985799108,0.003138266643011321,-0.011309876819862157,0.032221003173076225,0.05709874675086864,0.02472878915737918,-0.0017257732286926905,-0.02522040569302561,-0.01872099752493109,-0.08898379226632802,-0.03307328982269354,./emotion-fmri-neu/cp006_beta_fear_incongruent_c0.nii.gz,6,fear,incongruent
-0.03966113719725508,-0.04582778075027387,-0.033368311017080717,-0.0006065411771288241,-0.03486833184091657,0.0657000469253839,-0.0073297499793913475,0.014538139710883871,0.06786861342599804,-0.004602148531013167,0.01063714893468536,0.022492339333717404,0.006680472131323585,0.05723341557416844,0.020906165258685806,0.022707980516310462,-0.02616176139976485,0.020071561213924376,-0.015412940330385748,-0.06284530401137245,-0.037344066287802034,./emotion-fmri-neu/cp006_beta_fear_neutral_c0.nii.gz,6,fear,neutral
-0.061002467089735,-0.01967613731440053,-0.014418851141695117,0.011290472081128308,-0.03475052595475897,0.04588362455930496,0.003739348348979766,-0.026137803639154026,0.03543203245150397,-0.03579457835004226,-0.022878992762038083,-0.003236603997528417,-0.01985661279724176,0.0010196159245588008,0.07882199252482452,0.029099469367383557,-0.02523270366411548,-0.022818294574709293,0.005056941174516636,-0.01617045693314399,-0.055600899986053796,./emotion-fmri-neu/cp006_beta_disgust_congruent_c0.nii.gz,6,disgust,congruent
-0.058851061918041424,-0.017053276014389194,0.009133180125246906,0.018407120733244024,-0.010569241972948297,0.03423830389822065,-0.01848424277705454,-0.0021573160239393703,0.04397616496685045,-0.07738180423830818,-0.019168356872962596,-0.02271932876188262,-0.01229106074741264,0.029598219419783585,0.054906388824880796,0.0031783492752677535,-0.01727374608310268,-0.029326765995021924,-0.02303060110465077,-0.08156906292641782,-0.019204156081134363,./emotion-fmri-neu/cp006_beta_disgust_incongruent_c0.nii.gz,6,disgust,incongruent
-0.019581442065443586,-0.07197660261377564,-0.026424225685746316,-0.0003978547656835543,-0.024185747020827694,0.06089792961891534,-0.003695015315320238,-0.025159331922516372,0.09567658750091515,-0.0325812621322526,-0.004188127869236192,-0.015113891600853491,0.005374004659552812,0.02754406705236117,0.026866027666383675,-0.010002042215898472,0.010796897303537714,0.012598716842102588,-0.024463720214164826,-0.10575329406023375,-0.03776924908903806,./emotion-fmri-neu/cp006_beta_disgust_neutral_c0.nii.gz,6,disgust,neutral
-0.02872360830528009,-0.013694041054453997,0.023993737163137484,-0.0227215605723974,-0.031209751205202654,-0.037867693070162196,0.08827128207842087,-0.023696938338302224,-0.05368114646482933,0.043818915437420426,0.0449444060911552,-0.03076422850426673,0.05929514668738208,-0.05389826558671003,0.022737738133056802,0.05308868278999648,-0.018472285991831393,0.027469754954865686,-0.03452887178877305,0.08833629752237376,-0.06175209149254407,./emotion-fmri-neu/cp007_beta_anger_congruent_c0.nii.gz,7,anger,congruent
