Left Cerebellum,Right Cerebellum,Left Brainstem,Right Brainstem,Left Cerebrum,Right Cerebrum,Inter-Hemispheric,filename,subject,emotion,priming,Posterior Lobe,Medulla,Temporal Lobe,Limbic Lobe,Frontal Lobe,Sub-lobar,Pons,Anterior Lobe,Occipital Lobe,Midbrain,Frontal-Temporal Space,Parietal Lobe,Gray Matter,White Matter,Cerebro-Spinal Fluid
1.6515206209853155,1.5848052448520973,0.7167865712299857,0.6522474402833679,0.4626137080673834,0.5682304010200764,-0.7812727558200167,./emotion-fmri-neu/cp002_beta_anger_incongruent_c0.nii.gz,2,anger,incongruent,1.6174038926064962,-0.3460957848346509,0.0559469313460937,-0.7539582420008032,0.5392020054626278,-0.0997611420049412,0.6695057912578356,1.596378940340555,3.995878951875699,0.9045335978594384,0.3596147747262778,-0.3574235625850671,0.925260482137386,0.4545107262420508,-0.5807377152399459
2.507867913752925,3.031427291587401,1.9248684458266327,2.361402223796414,1.5572271976375696,1.4604435240629587,0.5387419972342291,./emotion-fmri-neu/cp002_beta_anger_neutral_c0.nii.gz,2,anger,neutral,2.3917535138642045,0.1647311941177273,1.1526949841071523,0.522753444758166,1.3458633080619105,0.9662765533899752,2.280881865619285,3.603211331741762,4.482300778792577,2.393337106839201,1.4805535276069204,1.1553864777259146,1.9525667652459089,1.4425100016393335,0.6430581299464638
1.767970020646728,1.970334793195414,1.277616310820903,1.7983640746979577,1.1622783687552165,1.0847009834143646,0.0392589249300365,./emotion-fmri-neu/cp002_beta_fear_congruent_c0.nii.gz,2,fear,congruent,1.6823901199449092,2.0171422726732247,0.7390499589638013,0.6487765661867251,0.7688389887483096,0.7904060520173417,1.869079673805878,2.2688153131164825,3.5600655933762546,1.1256306875139117,1.8033545071982453,1.1952241947169933,1.380962835289377,1.0832353691780976,0.7245783135470297
2.736650599693862,2.806033072689589,1.4395549891721915,1.7602301397440554,0.8684855179503923,0.992984479589115,-0.0359674719480421,./emotion-fmri-neu/cp002_beta_fear_incongruent_c0.nii.gz,2,fear,incongruent,2.4781071878402594,1.531041793703473,0.1379584516194504,-0.2612134165828658,0.4720189497509938,0.3033400317026312,1.8880648236377533,3.390373066776744,5.559297330660966,1.3413781257063118,0.27456069316471,0.7860688657399145,1.4905375418396374,0.8900588220784821,0.4652628912459629
1.971475028506228,2.058740962429222,1.0586463257851388,1.577711527651949,0.8947203267599926,0.9531477057322814,-0.37397667316189,./emotion-fmri-neu/cp002_beta_fear_neutral_c0.nii.gz,2,fear,neutral,1.9347331544148116,0.7786181099053749,0.5382607767247779,-0.4056100232919148,0.6145982489859428,-0.131122652743908,1.2493040127020003,2.1780808080333167,4.161142394808471,1.4755783298392484,-0.0928841621388676,1.4787997430203563,1.3154658498538256,0.8897809639876691,-0.5255911112122301
1.9433315772556847,1.894294103922532,0.3210001449518084,0.7470913264155198,0.4710294133731662,0.505779043207925,-0.9286042297455483,./emotion-fmri-neu/cp002_beta_disgust_congruent_c0.nii.gz,2,disgust,congruent,2.041463342740494,0.8484769345973877,0.4426078436580127,-0.7917642873082078,0.2564161476190102,-0.109832567659266,0.8297856090097434,1.602118955452043,3.189548092117899,0.1931620671331016,0.5496019120768119,0.4156390716579661,0.9641290128491222,0.4294268345754224,-0.3963153001858185
1.8951907207822984,2.015930969283241,1.1347800129907193,0.8348394741491024,0.9642352619762238,0.8817195581273402,-0.0185602182274735,./emotion-fmri-neu/cp002_beta_disgust_incongruent_c0.nii.gz,2,disgust,incongruent,1.8844256293036996,0.3949971530598354,0.3901308340266573,-0.1311132430090745,0.459430944982827,0.3982234243053746,0.5751507033978275,2.1058134741605232,4.664420113528277,1.4837080474104942,0.5732857527030747,0.9941316867005248,1.3475261116036803,0.8153870759763611,-0.1919788604268897
1.957445677788541,2.0042801956194074,1.6387499049102852,1.965937172122998,0.9181559572533952,0.9614778685872196,0.4262544249936141,./emotion-fmri-neu/cp002_beta_disgust_neutral_c0.nii.gz,2,disgust,neutral,1.840575551404135,0.0385086871524567,0.9797435454181914,-0.6827814779162372,1.0268783755161452,0.2782188116980689,1.995392960893892,2.27185481906035,3.719850655674274,1.9686358504530617,1.1186569903054182,0.1299832353319515,1.411077739269534,0.7979959495971323,-0.6196204335354649
0.5036500686220142,0.8198217719554987,-0.1548345968585343,0.163487702831469,-0.0436947294782448,-0.1228726803308224,-1.0803586310268338,./emotion-fmri-neu/cp003_beta_anger_congruent_c0.nii.gz,3,anger,congruent,0.7318603454116432,-2.0387130598659184,-0.2783108324071291,-0.6829845914500019,-0.0658603316189208,-0.100107091377156,0.5824607721603243,0.4889220693548379,0.8497263198711682,-0.1249799265652887,0.3959561250861139,-0.2264678441357048,0.2301106084303629,-0.1851534855784998,-0.3977908790342009
0.8261350345077392,1.7011852051319245,-0.453795255407707,-0.388575111807466,0.3712616970525521,0.2043228503466747,0.6722192723002959,./emotion-fmri-neu/cp003_beta_anger_incongruent_c0.nii.gz,3,anger,incongruent,1.497095085743406,-1.0400187602289328,-0.3267405474839962,-0.1505445155712476,0.0407071118315987,-0.1108866802598332,-0.5479681122413368,0.7135933285384991,3.3658423191592357,-0.1824449808972267,-0.3824685638591989,-0.1413263165578233,0.7359937640725939,0.1130780214930994,-1.0109269200000532
1.0292135479755262,1.7094028995655888,-0.1920278972952299,0.1498690065425829,0.2217752226092514,0.0272170380790462,0.8180856529378396,./emotion-fmri-neu/cp003_beta_anger_neutral_c0.nii.gz,3,anger,neutral,1.3192635174030378,0.410854089475112,-0.0521330024937458,0.0506446680820682,-0.0184056745172597,-0.5602702628565259,-0.1406170497557266,1.46578596566464,2.6709759551939944,-0.0057858240298261,-0.3675020938670386,-0.6759004445142769,0.6975373280917861,-0.1110055512770323,-1.657068062378798
1.1950512633836925,1.5153657113802117,-0.425231857179964,-0.0658314803433671,0.8492369871577562,1.0232010433840872,1.070505078651096,./emotion-fmri-neu/cp003_beta_fear_congruent_c0.nii.gz,3,fear,congruent,1.886422096864188,-0.220817805612691,0.2695111190988019,0.4407257894250604,0.6785908913828711,1.2980497282801062,-0.4384234811949868,0.1174717680781273,1.840143066227337,-0.0796559924859394,0.412075233491932,1.694786168788665,1.2143471143393492,0.7867617012566447,0.5236187885220955
1.0072468841976667,1.8100673142472488,0.0409482078106552,0.0401459409533219,-0.0088207420958917,-0.0100513661820318,0.2178554005050931,./emotion-fmri-neu/cp003_beta_fear_incongruent_c0.nii.gz,3,fear,incongruent,1.4892391852969036,-0.6807302651139838,-0.6068723660354939,-0.2080058075163051,-0.4446195781375158,-0.4948618440209376,-0.0733978857686851,1.214227913481041,3.3982924241864585,0.2886742496241145,-1.3337064799166434,-0.2944198513720952,0.5442815854389679,-0.1516290584007993,-1.6975308676886671
2.4197952194541243,2.740233077379125,0.9346138838187954,0.8423213043850704,1.0705908150408423,0.931231797444341,2.4833214831446813,./emotion-fmri-neu/cp003_beta_fear_neutral_c0.nii.gz,3,fear,neutral,2.600988083826051,0.1039404122476409,0.2988164129865163,0.4765702734927168,0.5940172202228944,0.060522884094229,1.865747197474748,2.494936064334288,4.366563198106,0.1529549442975636,-0.7298838512497199,1.427651358915985,1.7574615345984097,0.6625188644572112,-1.0229588542477877
1.5741394579539203,1.9071873360937952,-0.0372163093603779,-0.000619791054527,0.6009444588900222,0.7001706081573361,1.086780972147051,./emotion-fmri-neu/cp003_beta_disgust_congruent_c0.nii.gz,3,disgust,congruent,2.3349705072045843,0.6746782678478663,-0.260641727613623,0.2980867164834551,0.347278574951661,0.8762620191794096,-0.6945793488384829,0.3749386516342007,2.695164148779762,0.4580605182584649,0.2282394741975313,0.9314482915911094,1.1404722652792936,0.4549041710545729,0.1564122093214356
1.0892340282839224,1.579951949265017,-1.049695983329302,-0.7370566725744755,-0.0423254744259943,-0.047736610839728,0.1015242212654655,./emotion-fmri-neu/cp003_beta_disgust_incongruent_c0.nii.gz,3,disgust,incongruent,1.5559515089820322,-1.4127345557737558,-0.7795082473459686,-0.4568054487371613,-0.133272658493957,-0.3479362409469237,-1.2845823238224137,0.8132846398561857,2.654642040589253,-0.4371101544017175,-0.6692717932024497,-0.5493203027774664,0.4650610102380094,-0.1629927243032624,-1.30532636555282
0.00561891677994,0.7191078132616443,-1.21595046818571,-1.3012604451265122,-0.3944526490317334,-0.1822567141919479,-0.3450838114056583,./emotion-fmri-neu/cp003_beta_disgust_neutral_c0.nii.gz,3,disgust,neutral,0.4161112528808472,-2.312377946408019,-0.2263064613706331,-0.5472814881403237,-0.4918000589668038,-0.9039148459881472,-1.6021036814350187,0.2722453768726871,1.5110374128027182,-0.7294576632983403,-1.3762377653652562,-0.5323317457431913,0.0049141384032411,-0.3765317299247551,-1.8714969078615016
1.482644882936094,2.528869208485633,-0.6783457285379112,-1.0686109444195333,1.6559806122054557,1.973411033096193,2.612403866214543,./emotion-fmri-neu/cp004_beta_anger_congruent_c0.nii.gz,4,anger,congruent,2.330151522685916,-2.3428600704172005,0.4369665494806642,0.8571780683241126,2.769255337331055,-0.3649872491626179,-1.0222760791349446,1.227899253615227,4.451907336864743,-0.4346835837250306,0.2313714071904177,1.4735675892800495,2.0745974149542565,1.6607763841581522,-0.4895352571904782
1.9795994214589672,2.778415539087809,0.2213074997448644,0.1349066508268485,1.3111826263899955,1.5224561548588855,1.787642207454294,./emotion-fmri-neu/cp004_beta_anger_incongruent_c0.nii.gz,4,anger,incongruent,2.472542068159677,-2.680376484664265,0.024880195147516,0.7707623985388963,2.3222583934387333,-0.2773856784562392,0.4497105535240439,2.221273640390136,2.854470435124316,0.5002782268140754,2.0621400339279248,1.5104204360234563,1.912688789364952,1.2279153946231305,-2.0434066961437387
2.5205652611438283,4.07748112399551,0.368598666819539,0.9012496497100202,3.326178967591797,3.021147812106181,4.727834015304943,./emotion-fmri-neu/cp004_beta_anger_neutral_c0.nii.gz,4,anger,neutral,3.541564236534325,-0.3536111752346021,2.3658991838475214,1.7393068206785751,3.3817831016644164,0.7369832951191058,0.2719722161737099,2.745239569101792,6.159878567646507,1.1446988200991923,3.426625645524244,4.365047576075375,3.5464842975673534,2.867321448088528,0.9682866397615122
1.3842896588837357,2.26060671867742,-1.359670305435456,-1.8516541130940036,-1.4127608544453862,-0.3928749059207212,-1.2285021534681415,./emotion-fmri-neu/cp004_beta_fear_congruent_c0.nii.gz,4,fear,congruent,2.1061676772548843,-7.215108294760939,-0.6380885891988733,-1.7062495740332335,-0.9026967168763906,-1.7672448805321077,-1.964661751670572,1.2464501214904204,1.465609257626423,-0.1434915165641035,-2.238809719222172,-1.7737567683746371,-0.0695873429102928,-1.0262037526826255,-1.9179819303533292
2.185285068731107,3.2035414659183608,0.3621624106076,-0.0396383569996108,0.743071407535569,1.3785764033726269,0.6358517198685182,./emotion-fmri-neu/cp004_beta_fear_incongruent_c0.nii.gz,4,fear,incongruent,2.650145195289454,-2.5870670019799284,-0.1449944043401128,0.636194701871727,1.956698921660708,-0.2993370777590683,0.4711327990786066,2.8364921626207096,1.256284664652676,0.4328193707639202,1.56916028258932,1.5148094429171146,1.665082685285639,0.9575316962117232,-2.658780589201853
1.9290614985631516,3.436539710797605,0.1008834865641814,-0.4806880974819079,-0.8464475400621722,0.1068207716071712,-0.5022768646399414,./emotion-fmri-neu/cp004_beta_fear_neutral_c0.nii.gz,4,fear,neutral,2.5587986341655387,-2.842595875711014,-0.0900392158747436,-0.9058177581187232,-0.9524491877665856,-2.3467136076398267,0.4641538936541369,3.006805386704455,2.41497414166694,-0.2550757672598809,-1.0877061642914732,0.7708372060089693,0.4853168683575347,-0.4052948628507173,-3.602877646946531
-0.0987684782575836,0.8529612129472743,-0.5844634922782801,-1.2015473463390145,-1.832624156812366,-1.188397069228016,-3.3625012452081804,./emotion-fmri-neu/cp004_beta_disgust_congruent_c0.nii.gz,4,disgust,congruent,0.4036349147052788,-4.854854594303845,-1.8397052004805865,-1.7293382098604957,-0.7023925956628407,-2.4156508734662654,-0.7738766062188027,0.3744942689362166,-1.0589775973770714,-0.1998267676278391,-2.383935049949315,-2.619290645741951,-0.9628663926505832,-1.4876503688452651,-4.500780784445634
2.2203045439548186,2.692469407747654,0.0562607108724074,-1.0308660365518438,1.0925944665460363,1.0480373337001554,1.0166746549180403,./emotion-fmri-neu/cp004_beta_disgust_incongruent_c0.nii.gz,4,disgust,incongruent,2.3067415900898154,-4.752865684867309,0.0238972420612056,0.7550658940458629,1.3947450603446732,-0.4775113590329948,-0.1318631291226336,2.8577535912846197,3.263783026945128,0.0611866605808061,2.384814850528299,1.3217988829939362,1.6115182085935182,0.9407725076534482,-2.113229798521016
1.9968275275624892,3.3461474388780355,-1.1008466295421,-0.777591941363325,3.220718856184756,3.801177485732616,4.843838844424004,./emotion-fmri-neu/cp004_beta_disgust_neutral_c0.nii.gz,4,disgust,neutral,2.7879453593496657,-4.9035116727715,2.558553678309256,1.9978310755521556,3.852341244152617,1.788094456445103,-1.7615819812362208,2.476174329041848,6.181091904267386,0.5963659229694227,4.432484465100163,4.2098428176734295,3.611601285439651,3.2781221388905437,0.731800142217595
1.4889876033250733,1.941820983941963,-0.0592851231553934,-0.1529562965151933,0.8012145092348595,1.053390927153399,1.515023782496207,./emotion-fmri-neu/cp005_beta_anger_congruent_c0.nii.gz,5,anger,congruent,1.696347877443143,-2.6827251564556525,0.2963629956013663,0.3375024549217835,0.484420860665964,0.2501662574097889,-0.6461064244800718,1.7721926959010583,5.057114390166955,0.9039114951257264,1.2636044228476258,0.5652779992459217,1.3152732277741894,0.7681557062507282,0.5941886270340561
2.15934848596709,2.756672398763189,1.4669798454621017,1.0875356536278695,1.330173656639802,1.5391013154124746,2.086576362576897,./emotion-fmri-neu/cp005_beta_anger_incongruent_c0.nii.gz,5,anger,incongruent,2.565509600477974,0.864360285797878,0.5733636952256075,0.7920047061007048,1.00147646949152,0.7931938478478469,0.962362782902032,2.1979074783600185,5.616406339679237,1.6516607613813952,2.1748802122269297,1.2852894016944243,1.9164284127115172,1.2306459487676118,0.7412315036903663
2.425157153448835,2.943319688057122,0.5146331031816869,0.6034035905073878,1.5758510206276608,1.7562377963758289,1.8601709458621245,./emotion-fmri-neu/cp005_beta_anger_neutral_c0.nii.gz,5,anger,neutral,2.6801139745215923,-1.267170020245623,1.542559299982059,0.6827691939607553,0.7225861229216276,0.6247705336298673,-0.0247219060768734,2.7131248641648926,6.739472233465611,1.4521844117010945,2.311654559846677,1.8716178048313328,2.0859168026476023,1.560255228771287,-0.0432151748753519
2.2372350356178496,2.396581203435951,0.7387031918037297,0.1025300093242794,1.1222582795688971,0.8996863032148936,1.6432382341680851,./emotion-fmri-neu/cp005_beta_fear_congruent_c0.nii.gz,5,fear,congruent,2.4948557776565417,-0.2740051792096289,0.4172879842972063,0.2027322658746436,0.8039401948146391,-0.0044706175813813,-0.4327162816966601,1.9177409569697497,5.300221581786354,1.3496907989605191,2.4566293778867334,0.2797391785884286,1.630266865295723,0.7424349885343215,-0.4954013509556004
2.565402434408965,2.1987552442549294,0.6502891004404973,0.4381145882098264,1.5997842917672216,1.6683730707578115,2.550549322944097,./emotion-fmri-neu/cp005_beta_fear_incongruent_c0.nii.gz,5,fear,incongruent,2.4698319278804868,-1.646579951601085,1.035897090233404,1.1474319441452223,1.0308461530571829,1.0095084075955485,-0.4297412926350403,2.177839289831721,6.406232106653444,1.8728632490250217,2.465255367244483,1.0227030883886918,2.028949900301179,1.4473766458027135,1.2224818165730047
1.1074586448953971,0.3734338074036817,-0.0495561039483895,-0.4384224004605903,1.1013539352377013,0.906391344628023,1.4385286903980714,./emotion-fmri-neu/cp005_beta_fear_neutral_c0.nii.gz,5,fear,neutral,0.7115069777418563,-0.9791787147345452,0.8563219301890644,0.4418850977523629,0.7562520848199062,0.2467527028295762,0.2065031600231718,0.8371533916949673,4.342810536128517,-0.4992637801293552,1.6172821970417066,0.230344090656342,1.1670968999473053,0.8012227610415265,-0.5370832361779786
2.936451267553669,3.1342755001359976,1.908837668935452,1.2911128842520962,1.6242345147345598,1.4453145663110043,2.523090277653709,./emotion-fmri-neu/cp005_beta_disgust_congruent_c0.nii.gz,5,disgust,congruent,3.002575144968016,0.7567788196125819,1.0715563269993214,0.8123900176473378,1.0010916239357268,0.7066165628442351,-0.0264038037220983,3.1286294550199485,5.90311945905973,3.258968287258421,2.967065139920906,1.220960718532895,2.226352599631789,1.250271291746163,0.3202375492333171
2.298010866358867,2.475586243850472,0.9472818067754512,0.7811820793500882,0.4803424380519132,0.6696647539035023,0.5830550180886991,./emotion-fmri-neu/cp005_beta_disgust_incongruent_c0.nii.gz,5,disgust,incongruent,2.425181839421289,-0.1732632886766592,0.2417922581283809,-0.2330447012492873,-0.2765280777555292,-0.3057494202840896,0.1141854455507778,2.318892736233624,5.8602867467932445,1.7573365374775691,0.3929129403038685,0.3479026781032523,1.2310857248858935,0.420482753843245,-0.4756745221269062
3.0573496467712493,3.577502132056537,1.649508542922046,1.7013942684641996,1.7799674150257032,1.746513115858518,3.0936866045982674,./emotion-fmri-neu/cp005_beta_disgust_neutral_c0.nii.gz,5,disgust,neutral,3.3387068925244887,0.1708010272125135,1.244751481199171,0.5079704802241187,1.6469707698643483,0.4490383872735556,0.4557937925801526,3.2411621400782966,5.610971011400992,3.078899469336273,2.1540137501713104,1.65804150502357,2.465330412768218,1.5141367584567391,-0.3428845710120918
0.8428339924185236,1.5072656227052446,0.0257371282222207,0.3763945773769668,-0.086056168464169,-0.1624630172441477,-0.178981518501224,./emotion-fmri-neu/cp006_beta_anger_congruent_c0.nii.gz,6,anger,congruent,1.225783147501749,-2.870813901510437,-0.748502625551284,-0.4833752325070255,-0.3753689494446944,-0.3938659916706464,0.3235527825812943,1.0598671659466077,2.541918860925892,0.6933664031977084,-0.7417421985544775,-0.3671595523835061,0.3196430156611989,-0.2395067515659691,-0.4989081580362619
1.481570217221364,1.678714959677876,-0.1740518342260729,-0.1567747297094611,0.112776848722967,0.039247195561289,0.4267739579722997,./emotion-fmri-neu/cp006_beta_anger_incongruent_c0.nii.gz,6,anger,incongruent,1.6744395515757355,-1.5085536466618277,-0.4577086991477647,-0.2007715779666745,-0.1953221380154841,-0.9819445943856115,0.4137543198729774,1.3624557649563658,3.1452886125773656,-0.4261625642117799,-0.3666705117278773,0.1154790753832435,0.6507814399222297,-0.1167992870335568,-1.496421935699316
1.3716362242320648,1.7965466004429094,0.3036849662332463,0.4848618580989133,0.6329015646259487,0.6334909159248078,0.521969875462279,./emotion-fmri-neu/cp006_beta_anger_neutral_c0.nii.gz,6,anger,neutral,1.4084053058897803,-1.7558674578869533,0.3618924431506261,0.4020171984242466,0.3448952175864017,-0.7675184730494999,1.4218413719340215,1.9946710209740777,3.307055673375978,-0.1183875525357243,0.158740284986921,1.0029288790396471,1.0553074259655022,0.4743560784821579,-1.5875412833583886
1.020385750826602,1.3094114269818795,-0.410860525903339,-0.2743004088089338,-0.0048250567241078,-0.3140876407728274,-0.4905940571367953,./emotion-fmri-neu/cp006_beta_fear_congruent_c0.nii.gz,6,fear,congruent,1.3984256361482263,-0.3531944624065202,-1.0008507443857888,-0.8315581616803905,-0.0011932577202114,-0.8908014892220417,-0.4583203731320181,0.6372935176090356,1.8791326512163635,-0.2404327106213788,-0.2084109756318347,-0.0926129855984838,0.3266077888255835,-0.2907564094786442,-1.4996114973515138
1.7238415561465292,2.438157712465895,0.4272105331649654,0.6274401088235338,0.4240871848097297,0.2796182317171909,0.7531547216696127,./emotion-fmri-neu/cp006_beta_fear_incongruent_c0.nii.gz,6,fear,incongruent,2.12272325252456,-1.0523438017563116,-0.3540960736482531,0.1528170184335284,0.0956940183068086,-0.6114106195879642,0.9368809861653788,1.9829240226508131,3.529195412318657,0.4616539702509085,-0.1728681971724411,0.3288561160727165,1.048597151848768,0.1033846315226832,-1.5171465317546593
0.9134751733440748,1.5327804374197012,-0.4412874913984511,-0.5818922084281833,0.2390286608515797,0.189439843053877,-0.1440945799285325,./emotion-fmri-neu/cp006_beta_fear_neutral_c0.nii.gz,6,fear,neutral,1.1961245405804637,-0.5716197841538888,0.1192621177601765,-0.3717138177899587,-0.0158377638329696,-0.752668618624807,0.4081159910121366,1.289081460301588,2.487719729777312,-1.331000775911921,-0.2692953848374058,0.3849808857354027,0.6357909340882407,0.0591727375371161,-1.328387965699512
0.8572249399318287,1.1487539996812182,0.9950559194639332,1.509405603011588,-0.0150359509264063,-0.1366270237365848,0.4425041182173101,./emotion-fmri-neu/cp006_beta_disgust_congruent_c0.nii.gz,6,disgust,congruent,0.7433161428676379,-1.617385902880545,-0.4003047947043009,-0.3149234521911883,-0.4293072890930386,-0.7203191636983572,1.2743661121822345,1.6045080693874865,2.6329266468960757,1.78939045152328,-0.1046468426611546,-0.1952852190237596,0.3325081230838567,-0.2216870885513731,-1.1724856598354632
1.610937668031828,2.003245041856848,0.373704016584273,0.4931330600324295,-0.0726423080709104,-0.0366074465274659,0.3430643919336679,./emotion-fmri-neu/cp006_beta_disgust_incongruent_c0.nii.gz,6,disgust,incongruent,1.7952586080171034,-1.1663603317758866,-0.8212766176035464,-0.2154618767897055,-0.3546590338583378,-0.8037538422160673,0.9602954940606784,1.825271186949762,3.048995353586445,0.2668173761565706,-0.7167620112647798,-0.0454870330574355,0.5902435712073187,-0.2509032147475915,-0.7971120201952874
1.357360827239679,1.917401948842324,-0.0640945741452262,0.0165395503746832,0.7295286718316756,0.4386351892227068,0.9226778878086352,./emotion-fmri-neu/cp006_beta_disgust_neutral_c0.nii.gz,6,disgust,neutral,1.8501789877451291,-1.4085985855062215,0.3497510414405189,-0.0765894000242729,0.4105086787868962,-0.1567330150388866,0.5693006260584597,1.1277371723810394,2.575332316909261,-0.288881478706714,1.1101062477104249,0.8258734328046348,1.044318497990772,0.4022240188395489,-0.9881651947894896
0.897312451151185,2.2755222048578228,0.6458307743917195,0.6773478833062895,0.210867236299245,0.5988702696019382,-0.2363221026164484,./emotion-fmri-neu/cp007_beta_anger_congruent_c0.nii.gz,7,anger,congruent,1.6222097237900803,0.7003946788379336,-0.0124972340838337,0.0611840494890759,0.1481850381210615,0.5412912325509295,0.3651654676545701,1.558371482320242,3.246265841982624,0.9249894864566612,0.6261607749989923,-0.5622032087106551,0.7903455629312645,0.3709689919028509,-0.2729492227737707
